Status,Departure Gate,Arrival IATA Code,Scheduled Departure Time,Departure Delay (min),Airline Name,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Rain 1h,Snow 1h
active,A55,CCC,2024-04-08 06:00:00,28.0,Sunwing,3.79,3.79,1020,75,0.87,288,1,Clear,0.0,0.0
landed,A59,CDG,2024-04-08 20:00:00,14.0,Air Canada,15.78,14.38,1016,37,0.89,225,99,Clouds,0.0,0.0
landed,55,CDG,2024-04-08 17:00:00,58.0,Air France,15.61,14.24,1019,39,2.24,203,0,Clear,0.0,0.0
landed,A63,CDG,2024-04-08 19:00:00,46.0,Air France,17.42,16.08,1017,33,2.68,270,98,Clouds,0.0,0.0
landed,A68,CDG,2024-04-08 20:00:00,14.0,Air Transat,15.78,14.38,1016,37,0.89,225,99,Clouds,0.0,0.0
landed,C81,CLT,2024-04-08 14:00:00,17.0,American Airlines,9.16,9.16,1020,61,0.89,270,0,Clear,0.0,0.0
landed,C79,CLT,2024-04-08 07:00:00,15.0,American Airlines,2.93,2.93,1020,78,0.65,270,0,Clear,0.0,0.0
landed,A66,CMN,2024-04-08 21:00:00,41.0,Royal Air Maroc,16.75,15.39,1016,35,3.13,248,99,Clouds,0.0,0.0
landed,A52,CUN,2024-04-08 08:00:00,25.0,Air Canada,3.03,3.03,1020,76,1.1,222,0,Clear,0.0,0.0
landed,A64,CUN,2024-04-08 13:00:00,9.0,Flair Airlines,6.85,6.85,1021,69,0.89,248,0,Clear,0.0,0.0
landed,A56,CUN,2024-04-08 17:00:00,29.0,Air Canada Rouge,15.61,14.24,1019,39,2.24,203,0,Clear,0.0,0.0
landed,A66,CUN,2024-04-08 07:00:00,16.0,Air Transat,2.93,2.93,1020,78,0.65,270,0,Clear,0.0,0.0
landed,A63,CUN,2024-04-08 14:00:00,9.0,Air Transat,9.16,9.16,1020,61,0.89,270,0,Clear,0.0,0.0
landed,A57,CUN,2024-04-08 09:00:00,4.0,Sunwing,2.08,0.85,1020,80,1.35,227,0,Clear,0.0,0.0
landed,,CUN,2024-04-08 07:00:00,18.0,Sunwing,2.93,2.93,1020,78,0.65,270,0,Clear,0.0,0.0
landed,A66,CZM,2024-04-08 09:00:00,6.0,Air Canada Rouge,2.08,0.85,1020,80,1.35,227,0,Clear,0.0,0.0
landed,C86,DCA,2024-04-08 08:00:00,28.0,Air Canada,3.03,3.03,1020,76,1.1,222,0,Clear,0.0,0.0
landed,C88,DCA,2024-04-08 13:00:00,18.0,Air Canada,6.85,6.85,1021,69,0.89,248,0,Clear,0.0,0.0
landed,C74,DCA,2024-04-08 19:00:00,11.0,Air Canada,17.42,16.08,1017,33,2.68,270,98,Clouds,0.0,0.0
landed,A52,DEL,2024-04-08 21:00:00,10.0,Air Canada,16.75,15.39,1016,35,3.13,248,99,Clouds,0.0,0.0
landed,C81,DEN,2024-04-08 08:00:00,51.0,Air Canada,3.03,3.03,1020,76,1.1,222,0,Clear,0.0,0.0
landed,C81,DFW,2024-04-08 15:00:00,11.0,American Airlines,11.15,9.78,1020,56,0.45,225,0,Clear,0.0,0.0
scheduled,C75,DFW,2024-04-08 19:00:00,105.0,Air Canada,17.42,16.08,1017,33,2.68,270,98,Clouds,0.0,0.0
landed,A63,DOH,2024-04-08 21:00:00,29.0,Qatar Airways,16.75,15.39,1016,35,3.13,248,99,Clouds,0.0,0.0
landed,C85,DTW,2024-04-08 13:00:00,18.0,Air Canada,6.85,6.85,1021,69,0.89,248,0,Clear,0.0,0.0
landed,C84,DTW,2024-04-08 17:00:00,34.0,Delta Air Lines,15.61,14.24,1019,39,2.24,203,0,Clear,0.0,0.0
landed,C87,DTW,2024-04-08 07:00:00,17.0,Delta Air Lines,2.93,2.93,1020,78,0.65,270,0,Clear,0.0,0.0
landed,C84,DTW,2024-04-08 13:00:00,24.0,Delta Air Lines,6.85,6.85,1021,69,0.89,248,0,Clear,0.0,0.0
landed,C86,LGA,2024-04-10 06:00:00,16.0,Air Canada,6.73,6.12,1015,66,1.34,23,53,Clouds,0.0,0.0
landed,C74,LGA,2024-04-10 08:00:00,12.0,Air Canada,5.32,4.53,1015,63,1.34,23,100,Clouds,0.0,0.0
scheduled,C75,LGA,2024-04-10 10:00:00,83.0,Air Canada,4.9,4.05,1014,65,1.34,45,100,Clouds,0.0,0.0
landed,C87,LGA,2024-04-10 13:00:00,32.0,Air Canada,7.16,5.67,1014,64,2.24,45,100,Clouds,0.0,0.0
landed,C82,LGA,2024-04-10 15:00:00,54.0,Air Canada,10.98,9.8,1014,64,1.79,23,100,Clouds,0.0,0.0
landed,C74,LGA,2024-04-10 17:00:00,31.0,Air Canada,13.83,12.84,1014,60,5.14,180,100,Clouds,0.0,0.0
landed,C81,LGA,2024-04-10 18:00:00,60.0,Air Canada,13.69,12.89,1013,68,3.62,164,100,Clouds,0.0,0.0
active,C81,LGA,2024-04-10 20:00:00,34.0,Air Canada,16.05,15.43,1013,66,2.95,156,100,Clouds,0.0,0.0
landed,C84,LGA,2024-04-10 16:00:00,8.0,Delta Air Lines,12.6,11.51,1014,61,0.45,45,100,Clouds,0.0,0.0
landed,C87,LGA,2024-04-10 06:00:00,48.0,Delta Air Lines,6.73,6.12,1015,66,1.34,23,53,Clouds,0.0,0.0
landed,C84,LGA,2024-04-10 10:00:00,6.0,Delta Air Lines,4.9,4.05,1014,65,1.34,45,100,Clouds,0.0,0.0
scheduled,,LGA,2024-04-10 20:00:00,20.0,Jazz,16.05,15.43,1013,66,2.95,156,100,Clouds,0.0,0.0
landed,A64,LHR,2024-04-10 19:00:00,40.0,Air Canada,15.3,14.69,1013,69,3.47,162,100,Clouds,0.0,0.0
landed,A68,LHR,2024-04-10 22:00:00,47.0,British Airways,14.67,14.1,1013,73,2.24,135,91,Clouds,0.0,0.0
landed,A52,LIS,2024-04-10 21:00:00,13.0,Air Canada,14.92,14.32,1013,71,3.13,135,100,Clouds,0.0,0.0
landed,A67,LIS,2024-04-10 22:00:00,21.0,TAP Air Portugal,14.67,14.1,1013,73,2.24,135,91,Clouds,0.0,0.0
landed,A68,LIS,2024-04-10 19:00:00,29.0,Air Transat,15.3,14.69,1013,69,3.47,162,100,Clouds,0.0,0.0
scheduled,,LUK,2024-04-10 17:00:00,10.0,empty,13.83,12.84,1014,60,5.14,180,100,Clouds,0.0,0.0
landed,A63,LYS,2024-04-10 20:00:00,17.0,Air Canada,16.05,15.43,1013,66,2.95,156,100,Clouds,0.0,0.0
landed,A50,MBJ,2024-04-10 08:00:00,16.0,Air Canada,5.32,4.53,1015,63,1.34,23,100,Clouds,0.0,0.0
landed,A59,MBJ,2024-04-10 07:00:00,92.0,Air Transat,5.97,3.91,1015,66,2.68,23,100,Clouds,0.0,0.0
landed,A66,MBJ,2024-04-10 10:00:00,20.0,Sunwing,4.9,4.05,1014,65,1.34,45,100,Clouds,0.0,0.0
landed,C76,MCO,2024-04-10 09:00:00,56.0,Air Canada Rouge,5.22,5.22,1014,64,0.89,45,100,Clouds,0.0,0.0
landed,C85,MCO,2024-04-10 13:00:00,37.0,Air Canada Rouge,7.16,5.67,1014,64,2.24,45,100,Clouds,0.0,0.0
landed,C75,MCO,2024-04-10 18:00:00,19.0,Air Canada Rouge,13.69,12.89,1013,68,3.62,164,100,Clouds,0.0,0.0
landed,C56,MCO,2024-04-10 06:00:00,13.0,Air Transat,6.73,6.12,1015,66,1.34,23,53,Clouds,0.0,0.0
landed,A50,MEX,2024-04-10 19:00:00,34.0,Air Canada,15.3,14.69,1013,69,3.47,162,100,Clouds,0.0,0.0
landed,A58,MEX,2024-04-10 10:00:00,25.0,Aeromexico,4.9,4.05,1014,65,1.34,45,100,Clouds,0.0,0.0
landed,C73,MIA,2024-04-10 08:00:00,35.0,Air Canada Rouge,5.32,4.53,1015,63,1.34,23,100,Clouds,0.0,0.0
landed,C83,MIA,2024-04-10 18:00:00,29.0,Air Canada Rouge,13.69,12.89,1013,68,3.62,164,100,Clouds,0.0,0.0
cancelled,,MKE,2024-04-10 09:00:00,,NetJets Aviation,5.22,5.22,1014,64,0.89,45,100,Clouds,0.0,0.0
landed,C85,MSP,2024-04-10 17:00:00,31.0,Air Canada,13.83,12.84,1014,60,5.14,180,100,Clouds,0.0,0.0
landed,C81,MSP,2024-04-10 06:00:00,17.0,Delta Air Lines,6.73,6.12,1015,66,1.34,23,53,Clouds,0.0,0.0
landed,A59,MUC,2024-04-10 20:00:00,29.0,Lufthansa,16.05,15.43,1013,66,2.95,156,100,Clouds,0.0,0.0
landed,A52,NRT,2024-04-10 12:00:00,24.0,Air Canada,5.58,5.58,1014,66,0.89,68,97,Clouds,0.0,0.0
landed,C81,ORD,2024-04-10 08:00:00,19.0,Air Canada,5.32,4.53,1015,63,1.34,23,100,Clouds,0.0,0.0
landed,C83,ORD,2024-04-10 13:00:00,111.0,Air Canada,7.16,5.67,1014,64,2.24,45,100,Clouds,0.0,0.0
landed,C74,ORD,2024-04-10 18:00:00,29.0,Air Canada,13.69,12.89,1013,68,3.62,164,100,Clouds,0.0,0.0
landed,C80,ORD,2024-04-10 06:00:00,5.0,United Airlines,6.73,6.12,1015,66,1.34,23,53,Clouds,0.0,0.0
landed,C80,ORD,2024-04-10 16:00:00,21.0,United Airlines,12.6,11.51,1014,61,0.45,45,100,Clouds,0.0,0.0
scheduled,,PAP,2024-04-10 09:00:00,10.0,Air Transat,5.22,5.22,1014,64,0.89,45,100,Clouds,0.0,0.0
landed,,PBG,2024-04-10 11:00:00,20.0,Max Aviation,4.65,3.77,1015,67,1.34,45,98,Clouds,0.0,0.0
landed,C79,PHL,2024-04-10 11:00:00,1.0,American Airlines,4.65,3.77,1015,67,1.34,45,98,Clouds,0.0,0.0
landed,C83,PHL,2024-04-10 16:00:00,11.0,American Airlines,12.6,11.51,1014,61,0.45,45,100,Clouds,0.0,0.0
landed,C88,PHL,2024-04-10 13:00:00,23.0,Air Canada,7.16,5.67,1014,64,2.24,45,100,Clouds,0.0,0.0
active,A59,ALG,2024-03-29 16:00:00,47.0,Air Algerie,7.03,4.34,1007,52,4.02,270,94,Clouds,0.0,0.0
landed,A61,AMS,2024-03-29 20:00:00,16.0,KLM,9.29,7.34,1004,42,3.58,270,100,Clouds,0.0,0.0
landed,A60,ANU,2024-03-29 09:00:00,35.0,Air Canada Rouge,0.55,0.55,1010,81,0.89,248,100,Clouds,0.0,0.0
active,,APA,2024-03-29 08:00:00,,Skyservice Business Aviation,1.2,1.2,1010,78,0.45,248,100,Clouds,0.0,0.0
landed,C88,ATL,2024-03-29 18:00:00,19.0,Air Canada,7.74,3.97,1005,45,7.2,260,40,Clouds,0.0,0.0
landed,C86,ATL,2024-03-29 13:00:00,19.0,Delta Air Lines,2.6,2.6,1009,69,0.45,293,96,Clouds,0.0,0.0
landed,C86,ATL,2024-03-29 07:00:00,20.0,Delta Air Lines,1.77,1.77,1012,77,0.89,248,100,Clouds,0.0,0.0
landed,C86,ATL,2024-03-29 18:00:00,71.0,Delta Air Lines,7.74,3.97,1005,45,7.2,260,40,Clouds,0.0,0.0
cancelled,,ATW,2024-03-29 07:00:00,6.0,empty,1.77,1.77,1012,77,0.89,248,100,Clouds,0.0,0.0
active,A66,AZS,2024-03-29 15:00:00,64.0,Air Transat,5.79,4.06,1008,55,2.24,225,92,Clouds,0.0,0.0
landed,A60,BCN,2024-03-29 19:00:00,19.0,Air Canada,8.79,6.73,1005,45,3.58,293,88,Clouds,0.0,0.0
landed,A66,BGI,2024-03-29 09:00:00,12.0,Air Canada,0.55,0.55,1010,81,0.89,248,100,Clouds,0.0,0.0
landed,C79,BOS,2024-03-29 08:00:00,28.0,Air Canada,1.2,1.2,1010,78,0.45,248,100,Clouds,0.0,0.0
landed,C83,BOS,2024-03-29 13:00:00,20.0,Air Canada,2.6,2.6,1009,69,0.45,293,96,Clouds,0.0,0.0
landed,C74,BOS,2024-03-29 16:00:00,31.0,Air Canada,7.03,4.34,1007,52,4.02,270,94,Clouds,0.0,0.0
landed,A56,BRU,2024-03-29 19:00:00,42.0,Air Canada,8.79,6.73,1005,45,3.58,293,88,Clouds,0.0,0.0
active,A61,CCC,2024-03-29 15:00:00,6.0,Air Canada Rouge,5.79,4.06,1008,55,2.24,225,92,Clouds,0.0,0.0
active,A55,CCC,2024-03-29 06:00:00,33.0,Sunwing,2.5,2.5,1012,74,0.89,225,98,Clouds,0.0,0.0
landed,A58,CDG,2024-03-29 22:00:00,17.0,Air Canada,7.25,6.19,1005,47,1.79,293,99,Clouds,0.0,0.0
landed,A51,CDG,2024-03-29 19:00:00,41.0,Air Canada,8.79,6.73,1005,45,3.58,293,88,Clouds,0.0,0.0
landed,57,CDG,2024-03-29 18:00:00,27.0,Air France,7.74,3.97,1005,45,7.2,260,40,Clouds,0.0,0.0
landed,A55,CDG,2024-03-29 20:00:00,26.0,Air France,9.29,7.34,1004,42,3.58,270,100,Clouds,0.0,0.0
landed,A65,CDG,2024-03-29 20:00:00,18.0,Air Transat,9.29,7.34,1004,42,3.58,270,100,Clouds,0.0,0.0
active,A17,CFG,2024-03-29 16:00:00,90.0,Sunwing,7.03,4.34,1007,52,4.02,270,94,Clouds,0.0,0.0
landed,C81,CLT,2024-03-29 14:00:00,28.0,American Airlines,4.83,3.97,1009,59,1.34,248,88,Clouds,0.0,0.0
landed,C85,CLT,2024-03-29 07:00:00,18.0,American Airlines,1.77,1.77,1012,77,0.89,248,100,Clouds,0.0,0.0
landed,A64,CMN,2024-03-29 21:00:00,60.0,Royal Air Maroc,9.0,6.76,1004,43,4.02,293,100,Clouds,0.0,0.0
landed,A55,CUN,2024-03-29 08:00:00,7.0,Air Canada,1.2,1.2,1010,78,0.45,248,100,Clouds,0.0,0.0
scheduled,A60,CUN,2024-03-29 13:00:00,135.0,Flair Airlines,2.6,2.6,1009,69,0.45,293,96,Clouds,0.0,0.0
landed,A65,CUN,2024-03-29 17:00:00,24.0,Air Canada Rouge,7.45,3.29,1007,49,8.23,240,40,Clouds,0.0,0.0
landed,A68,CUN,2024-03-29 07:00:00,24.0,Air Transat,1.77,1.77,1012,77,0.89,248,100,Clouds,0.0,0.0
landed,A55,CUN,2024-03-29 14:00:00,2.0,Air Transat,4.83,3.97,1009,59,1.34,248,88,Clouds,0.0,0.0
landed,A59,CUN,2024-03-29 09:00:00,16.0,Sunwing,0.55,0.55,1010,81,0.89,248,100,Clouds,0.0,0.0
active,A55,CYO,2024-03-29 15:00:00,47.0,Sunwing,5.79,4.06,1008,55,2.24,225,92,Clouds,0.0,0.0
landed,A66,CZM,2024-03-29 07:00:00,39.0,Air Transat,1.77,1.77,1012,77,0.89,248,100,Clouds,0.0,0.0
landed,,DCA,2024-03-29 13:00:00,20.0,Air Canada,2.6,2.6,1009,69,0.45,293,96,Clouds,0.0,0.0
landed,C84,DCA,2024-03-29 08:00:00,30.0,Air Canada,1.2,1.2,1010,78,0.45,248,100,Clouds,0.0,0.0
active,C85,DCA,2024-03-29 13:00:00,20.0,Air Canada,2.6,2.6,1009,69,0.45,293,96,Clouds,0.0,0.0
landed,C88,DCA,2024-03-29 19:00:00,20.0,Air Canada,8.79,6.73,1005,45,3.58,293,88,Clouds,0.0,0.0
active,,DCA,2024-03-29 13:00:00,21.0,Jazz,2.6,2.6,1009,69,0.45,293,96,Clouds,0.0,0.0
landed,A63,DEL,2024-03-29 20:00:00,18.0,Air Canada,9.29,7.34,1004,42,3.58,270,100,Clouds,0.0,0.0
landed,C81,DFW,2024-03-29 15:00:00,27.0,American Airlines,5.79,4.06,1008,55,2.24,225,92,Clouds,0.0,0.0
landed,C79,DFW,2024-03-29 18:00:00,16.0,Air Canada,7.74,3.97,1005,45,7.2,260,40,Clouds,0.0,0.0
active,A55,DOH,2024-03-29 21:00:00,24.0,Qatar Airways,9.0,6.76,1004,43,4.02,293,100,Clouds,0.0,0.0
scheduled,,DRS,2024-03-29 17:00:00,77.0,Unicair,7.45,3.29,1007,49,8.23,240,40,Clouds,0.0,0.0
scheduled,,DTW,2024-03-29 07:00:00,6.0,NetJets Aviation,1.77,1.77,1012,77,0.89,248,100,Clouds,0.0,0.0
landed,,DTW,2024-03-29 07:00:00,10.0,NetJets Aviation,1.77,1.77,1012,77,0.89,248,100,Clouds,0.0,0.0
landed,A64,AGP,2024-02-29 20:00:00,20.0,Air Transat,-9.3,-16.3,1023,43,7.15,270,100,Clouds,0.0,0.0
landed,A67,ALG,2024-02-29 15:00:00,78.0,Air Algerie,-10.34,-16.57,1021,57,3.58,293,58,Clouds,0.0,0.0
scheduled,,ALG,2024-02-29 10:00:00,126.0,Air Algerie,-12.42,-19.1,1016,69,3.58,248,91,Clouds,0.0,0.0
landed,A56,AMM,2024-02-29 21:00:00,39.0,Royal Jordanian,-9.47,-15.94,1024,44,4.02,270,100,Clouds,0.0,0.0
landed,C79,ATL,2024-02-29 18:00:00,33.0,Air Canada,-9.17,-15.57,1022,49,4.02,270,83,Clouds,0.0,0.0
landed,C84,ATL,2024-02-29 07:00:00,17.0,Delta Air Lines,-12.23,-19.23,1014,66,4.02,270,100,Clouds,0.0,0.0
landed,C84,ATL,2024-02-29 18:00:00,21.0,Delta Air Lines,-9.17,-15.57,1022,49,4.02,270,83,Clouds,0.0,0.0
landed,C86,ATL,2024-02-29 13:00:00,10.0,Delta Air Lines,-11.81,-18.81,1019,68,4.92,248,58,Clouds,0.0,0.0
active,A64,AZS,2024-02-29 15:00:00,75.0,Air Transat,-10.34,-16.57,1021,57,3.58,293,58,Clouds,0.0,0.0
scheduled,A51,BOG,2024-02-29 21:00:00,130.0,Air Canada,-9.47,-15.94,1024,44,4.02,270,100,Clouds,0.0,0.0
landed,C73,BOS,2024-02-29 08:00:00,67.0,Air Canada,-12.37,-19.37,1015,67,4.47,270,100,Clouds,0.0,0.0
landed,C74,BOS,2024-02-29 13:00:00,17.0,Air Canada,-11.81,-18.81,1019,68,4.92,248,58,Clouds,0.0,0.0
landed,C77,BOS,2024-02-29 16:00:00,49.0,Air Canada,-9.85,-16.85,1021,53,5.36,270,65,Clouds,0.0,0.0
landed,A63,BRU,2024-02-29 18:00:00,76.0,Air Canada,-9.17,-15.57,1022,49,4.02,270,83,Clouds,0.0,0.0
active,,BTV,2024-02-29 17:00:00,10.0,empty,-9.42,-16.42,1022,50,4.92,248,72,Clouds,0.0,0.0
active,A68,CCC,2024-02-29 16:00:00,29.0,Air Transat,-9.85,-16.85,1021,53,5.36,270,65,Clouds,0.0,0.0
active,A60,CCC,2024-02-29 06:00:00,49.0,Sunwing,-11.47,-18.47,1012,67,4.92,248,98,Clouds,0.0,0.0
landed,A55,CDG,2024-02-29 21:00:00,18.0,Air Canada,-9.47,-15.94,1024,44,4.02,270,100,Clouds,0.0,0.0
landed,A65,CDG,2024-02-29 18:00:00,18.0,Air Canada,-9.17,-15.57,1022,49,4.02,270,83,Clouds,0.0,0.0
landed,61,CDG,2024-02-29 17:00:00,28.0,Air France,-9.42,-16.42,1022,50,4.92,248,72,Clouds,0.0,0.0
landed,55,CDG,2024-02-29 19:00:00,43.0,Air France,-9.14,-16.14,1022,45,5.81,225,100,Clouds,0.0,0.0
landed,A66,CDG,2024-02-29 20:00:00,30.0,Air Transat,-9.3,-16.3,1023,43,7.15,270,100,Clouds,0.0,0.0
landed,C79,CLT,2024-02-29 14:00:00,26.0,American Airlines,-11.26,-18.26,1020,62,4.92,248,50,Clouds,0.0,0.0
landed,C79,CLT,2024-02-29 07:00:00,53.0,American Airlines,-12.23,-19.23,1014,66,4.02,270,100,Clouds,0.0,0.0
landed,A67,CMN,2024-02-29 18:00:00,29.0,Air Canada,-9.17,-15.57,1022,49,4.02,270,83,Clouds,0.0,0.0
landed,A59,CMN,2024-02-29 20:00:00,70.0,Royal Air Maroc,-9.3,-16.3,1023,43,7.15,270,100,Clouds,0.0,0.0
scheduled,A51,CUN,2024-02-29 08:00:00,154.0,Air Canada,-12.37,-19.37,1015,67,4.47,270,100,Clouds,0.0,0.0
landed,A58,CUN,2024-02-29 13:00:00,26.0,Flair Airlines,-11.81,-18.81,1019,68,4.92,248,58,Clouds,0.0,0.0
landed,A58,CUN,2024-02-29 17:00:00,48.0,Air Canada Rouge,-9.42,-16.42,1022,50,4.92,248,72,Clouds,0.0,0.0
landed,A66,CUN,2024-02-29 07:00:00,45.0,Air Transat,-12.23,-19.23,1014,66,4.02,270,100,Clouds,0.0,0.0
landed,A64,CUN,2024-02-29 14:00:00,43.0,Air Transat,-11.26,-18.26,1020,62,4.92,248,50,Clouds,0.0,0.0
landed,A59,CUN,2024-02-29 12:00:00,27.0,Sunwing,-12.25,-18.38,1018,70,3.13,293,97,Clouds,0.0,0.0
landed,A66,CUN,2024-02-29 09:00:00,30.0,Sunwing,-12.45,-19.45,1015,64,12.86,270,75,Clouds,0.0,0.0
landed,A61,CUR,2024-02-29 09:00:00,22.0,Air Canada Rouge,-12.45,-19.45,1015,64,12.86,270,75,Clouds,0.0,0.0
landed,,DCA,2024-02-29 19:00:00,19.0,Air Canada,-9.14,-16.14,1022,45,5.81,225,100,Clouds,0.0,0.0
landed,C85,DCA,2024-02-29 08:00:00,41.0,Air Canada,-12.37,-19.37,1015,67,4.47,270,100,Clouds,0.0,0.0
landed,C84,DCA,2024-02-29 13:00:00,34.0,Air Canada,-11.81,-18.81,1019,68,4.92,248,58,Clouds,0.0,0.0
scheduled,C79,DCA,2024-02-29 19:00:00,21.0,Air Canada,-9.14,-16.14,1022,45,5.81,225,100,Clouds,0.0,0.0
scheduled,,DCA,2024-02-29 19:00:00,21.0,Jazz,-9.14,-16.14,1022,45,5.81,225,100,Clouds,0.0,0.0
landed,C80,DEN,2024-02-29 08:00:00,64.0,Air Canada,-12.37,-19.37,1015,67,4.47,270,100,Clouds,0.0,0.0
landed,C85,DFW,2024-02-29 15:00:00,21.0,American Airlines,-10.34,-16.57,1021,57,3.58,293,58,Clouds,0.0,0.0
landed,C73,DFW,2024-02-29 18:00:00,37.0,Air Canada,-9.17,-15.57,1022,49,4.02,270,83,Clouds,0.0,0.0
landed,C82,DFW,2024-02-29 15:00:00,29.0,Sun Country Airlines,-10.34,-16.57,1021,57,3.58,293,58,Clouds,0.0,0.0
landed,A58,DOH,2024-02-29 20:00:00,58.0,Qatar Airways,-9.3,-16.3,1023,43,7.15,270,100,Clouds,0.0,0.0
landed,C81,DTW,2024-02-29 13:00:00,160.0,Air Canada,-11.81,-18.81,1019,68,4.92,248,58,Clouds,0.0,0.0
landed,C86,DTW,2024-02-29 06:00:00,19.0,Delta Air Lines,-11.47,-18.47,1012,67,4.92,248,98,Clouds,0.0,0.0
landed,C87,DTW,2024-02-29 13:00:00,158.0,Delta Air Lines,-11.81,-18.81,1019,68,4.92,248,58,Clouds,0.0,0.0
landed,C87,DTW,2024-02-29 17:00:00,21.0,Delta Air Lines,-9.42,-16.42,1022,50,4.92,248,72,Clouds,0.0,0.0
landed,A63,DXB,2024-04-03 10:00:00,,Emirates,2.48,2.48,1012,66,0.89,45,100,Clouds,0.0,0.0
active,C56,EWR,2024-04-03 19:00:00,173.0,Air Canada,9.21,7.24,1009,44,3.58,113,100,Clouds,0.0,0.0
scheduled,C81,EWR,2024-04-03 08:00:00,10.0,Air Canada,2.37,1.19,1013,67,1.34,45,100,Clouds,0.0,0.0
landed,C74,EWR,2024-04-03 13:00:00,7.0,Air Canada,4.56,3.67,1013,59,1.34,90,100,Clouds,0.0,0.0
cancelled,C88,EWR,2024-04-03 15:00:00,98.0,Air Canada,8.04,5.58,1012,49,4.02,90,100,Clouds,0.0,0.0
cancelled,C87,EWR,2024-04-03 20:00:00,,Air Canada,9.08,6.86,1008,45,4.02,90,100,Clouds,0.0,0.0
landed,,EWR,2024-04-03 08:00:00,16.0,Air Canada,2.37,1.19,1013,67,1.34,45,100,Clouds,0.0,0.0
landed,,EWR,2024-04-03 08:00:00,10.0,Jazz,2.37,1.19,1013,67,1.34,45,100,Clouds,0.0,0.0
landed,C84,EWR,2024-04-03 06:00:00,11.0,United Airlines,3.11,2.03,1014,63,1.34,68,98,Clouds,0.0,0.0
cancelled,C82,EWR,2024-04-03 18:00:00,150.0,United Airlines,9.09,7.62,1011,44,2.68,113,100,Clouds,0.0,0.0
landed,C80,EWR,2024-04-03 11:00:00,1.0,United Airlines,2.4,0.59,1012,67,1.79,68,100,Clouds,0.0,0.0
landed,C73,FLL,2024-04-03 08:00:00,10.0,Air Canada,2.37,1.19,1013,67,1.34,45,100,Clouds,0.0,0.0
landed,C56,FLL,2024-04-03 14:00:00,12.0,Air Canada,6.32,3.24,1011,53,4.47,90,100,Clouds,0.0,0.0
scheduled,C83,FLL,2024-04-03 11:00:00,79.0,Flair Airlines,2.4,0.59,1012,67,1.79,68,100,Clouds,0.0,0.0
landed,C75,FLL,2024-04-03 07:00:00,20.0,Air Canada Rouge,2.52,2.52,1013,66,0.89,45,100,Clouds,0.0,0.0
landed,C77,FLL,2024-04-03 16:00:00,38.0,Air Canada Rouge,9.0,6.37,1011,46,4.92,90,100,Clouds,0.0,0.0
landed,C79,FLL,2024-04-03 06:00:00,17.0,Air Transat,3.11,2.03,1014,63,1.34,68,98,Clouds,0.0,0.0
scheduled,C84,FLL,2024-04-03 16:00:00,104.0,Air Transat,9.0,6.37,1011,46,4.92,90,100,Clouds,0.0,0.0
landed,A52,FRA,2024-04-03 18:00:00,27.0,Air Canada,9.09,7.62,1011,44,2.68,113,100,Clouds,0.0,0.0
landed,A59,FRA,2024-04-03 18:00:00,32.0,Lufthansa,9.09,7.62,1011,44,2.68,113,100,Clouds,0.0,0.0
landed,A61,GRU,2024-04-03 21:00:00,10.0,Air Canada,8.14,6.2,1008,48,3.13,90,100,Clouds,0.0,0.0
active,A58,HOG,2024-04-03 09:00:00,27.0,Sunwing,2.59,0.3,1013,67,2.24,68,100,Clouds,0.0,0.0
landed,C73,IAD,2024-04-03 18:00:00,51.0,Air Canada,9.09,7.62,1011,44,2.68,113,100,Clouds,0.0,0.0
scheduled,C80,IAD,2024-04-03 13:00:00,32.0,United Airlines,4.56,3.67,1013,59,1.34,90,100,Clouds,0.0,0.0
landed,C80,IAD,2024-04-03 09:00:00,17.0,United Airlines,2.59,0.3,1013,67,2.24,68,100,Clouds,0.0,0.0
landed,C75,IAH,2024-04-03 09:00:00,23.0,Air Canada,2.59,0.3,1013,67,2.24,68,100,Clouds,0.0,0.0
landed,A65,IST,2024-04-03 19:00:00,20.0,Turkish Airlines,9.21,7.24,1009,44,3.58,113,100,Clouds,0.0,0.0
cancelled,C76,JFK,2024-04-03 19:00:00,10.0,Air Canada,9.21,7.24,1009,44,3.58,113,100,Clouds,0.0,0.0
scheduled,C87,JFK,2024-04-03 18:00:00,138.0,Delta Air Lines,9.09,7.62,1011,44,2.68,113,100,Clouds,0.0,0.0
landed,C88,JFK,2024-04-03 12:00:00,46.0,Delta Air Lines,3.34,1.68,1013,64,1.79,90,100,Clouds,0.0,0.0
landed,C76,LAS,2024-04-03 09:00:00,4.0,Air Canada,2.59,0.3,1013,67,2.24,68,100,Clouds,0.0,0.0
active,,LAS,2024-04-03 09:00:00,,Delta Air Lines,2.59,0.3,1013,67,2.24,68,100,Clouds,0.0,0.0
landed,C56,LAS,2024-04-03 08:00:00,9.0,Air Canada Rouge,2.37,1.19,1013,67,1.34,45,100,Clouds,0.0,0.0
landed,C56,LAX,2024-04-03 18:00:00,12.0,Air Canada,9.09,7.62,1011,44,2.68,113,100,Clouds,0.0,0.0
landed,C83,LGA,2024-04-03 07:00:00,19.0,American Airlines,2.52,2.52,1013,66,0.89,45,100,Clouds,0.0,0.0
landed,C81,LGA,2024-04-03 10:00:00,,American Airlines,2.48,2.48,1012,66,0.89,45,100,Clouds,0.0,0.0
