Flight Status,Departure Airport,Departure Gate,Arrival IATA Code,Scheduled Departure,Actual Departure,Delay (in Minutes),Airline Name,Flight Number,Timestamp,Temperature,Feels Like,Pressure,Humidity,Wind Speed,Wind Degree,Clouds,Weather Main,Weather Description,Rain 1h,Snow 1h
landed,YUL,C81,LGA,2024-04-08 13:00:00,2024-04-08 13:00:00,28.0,Air Canada,AC8638,2024-04-08 13:00:00,6.85,6.85,1021,69,0.89,248,0,Clear,clear sky,0.0,0.0
landed,YUL,C79,LGA,2024-04-08 15:00:00,2024-04-08 15:00:00,18.0,Air Canada,AC8640,2024-04-08 15:00:00,11.15,9.78,1020,56,0.45,225,0,Clear,clear sky,0.0,0.0
landed,YUL,C82,LGA,2024-04-08 17:00:00,2024-04-08 18:00:00,31.0,Air Canada,AC8642,2024-04-08 17:00:00,15.61,14.24,1019,39,2.24,203,0,Clear,clear sky,0.0,0.0
active,YUL,A64,DOH,2024-04-18 21:00:00,2024-04-18 21:00:00,19.0,Qatar Airways,QR764,2024-04-18 21:00:00,6.37,4.06,1020,92,3.13,135,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C73,DTW,2024-04-18 13:00:00,2024-04-18 13:00:00,4.0,Air Canada,AC8581,2024-04-18 13:00:00,8.61,7.05,1018,59,2.68,90,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C84,DTW,2024-04-18 13:00:00,2024-04-18 13:00:00,29.0,Delta Air Lines,DL3661,2024-04-18 13:00:00,8.61,7.05,1018,59,2.68,90,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C84,DTW,2024-04-18 17:00:00,2024-04-18 18:00:00,45.0,Delta Air Lines,DL4906,2024-04-18 17:00:00,8.59,7.74,1019,78,1.79,135,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C88,DTW,2024-04-18 07:00:00,2024-04-18 07:00:00,7.0,Delta Air Lines,DL4933,2024-04-18 07:00:00,5.51,4.18,1019,65,1.79,45,100,Clouds,overcast clouds,0.0,0.0
scheduled,YUL,A63,DXB,2024-04-18 10:00:00,2024-04-18 11:00:00,79.0,Emirates,EK244,2024-04-18 10:00:00,4.3,2.79,1018,69,1.79,45,100,Clouds,overcast clouds,0.0,0.0
scheduled,YUL,,EWR,2024-04-18 20:00:00,,45.0,empty,,2024-04-18 20:00:00,6.59,5.0,1020,91,2.24,113,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C80,EWR,2024-04-18 08:00:00,2024-04-18 08:00:00,12.0,Air Canada,AC8938,2024-04-18 08:00:00,4.94,2.68,1018,67,2.68,45,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C79,EWR,2024-04-18 13:00:00,2024-04-18 13:00:00,28.0,Air Canada,AC8940,2024-04-18 13:00:00,8.61,7.05,1018,59,2.68,90,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C73,EWR,2024-04-18 15:00:00,2024-04-18 16:00:00,67.0,Air Canada,AC8942,2024-04-18 15:00:00,10.48,9.31,1019,66,1.79,158,100,Clouds,overcast clouds,0.0,0.0
scheduled,YUL,C80,EWR,2024-04-18 20:00:00,,56.0,Air Canada,AC8946,2024-04-18 20:00:00,6.59,5.0,1020,91,2.24,113,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,,EWR,2024-04-18 20:00:00,2024-04-18 20:00:00,55.0,Air Canada,AC946,2024-04-18 20:00:00,6.59,5.0,1020,91,2.24,113,100,Clouds,overcast clouds,0.0,0.0
active,YUL,,EWR,2024-04-18 20:00:00,,40.0,Jazz,QK946,2024-04-18 20:00:00,6.59,5.0,1020,91,2.24,113,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C82,EWR,2024-04-18 06:00:00,2024-04-18 06:00:00,38.0,United Airlines,UA3456,2024-04-18 06:00:00,6.04,3.67,1019,64,3.13,68,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C80,EWR,2024-04-18 18:00:00,2024-04-18 19:00:00,72.0,United Airlines,UA3626,2024-04-18 18:00:00,7.4,5.3,1020,86,3.13,135,100,Rain,moderate rain,2.13,0.0
landed,YUL,C84,EWR,2024-04-18 11:00:00,2024-04-18 11:00:00,17.0,United Airlines,UA3680,2024-04-18 11:00:00,4.48,2.99,1018,69,1.79,23,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A51,FCO,2024-04-18 19:00:00,2024-04-18 19:00:00,24.0,Air Canada,AC892,2024-04-18 19:00:00,6.87,5.75,1020,89,1.79,135,100,Rain,light rain,0.42,0.0
landed,YUL,A67,FDF,2024-04-18 09:00:00,2024-04-18 09:00:00,21.0,Air Canada,AC954,2024-04-18 09:00:00,4.68,3.22,1018,68,1.79,68,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A67,FDF,2024-04-18 07:00:00,2024-04-18 07:00:00,6.0,Air Transat,TS738,2024-04-18 07:00:00,5.51,4.18,1019,65,1.79,45,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C56,FLL,2024-04-18 08:00:00,2024-04-18 09:00:00,14.0,Air Canada,AC1002,2024-04-18 08:00:00,4.94,2.68,1018,67,2.68,45,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C56,FLL,2024-04-18 14:00:00,2024-04-18 14:00:00,14.0,Air Canada,AC1004,2024-04-18 14:00:00,10.23,8.85,1019,59,1.34,90,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C83,FLL,2024-04-18 11:00:00,2024-04-18 11:00:00,26.0,Flair Airlines,F81100,2024-04-18 11:00:00,4.48,2.99,1018,69,1.79,23,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C76,FLL,2024-04-18 07:00:00,2024-04-18 08:00:00,19.0,Air Canada Rouge,RV1600,2024-04-18 07:00:00,5.51,4.18,1019,65,1.79,45,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C75,FLL,2024-04-18 16:00:00,2024-04-18 16:00:00,9.0,Air Canada Rouge,RV1606,2024-04-18 16:00:00,9.73,8.69,1019,70,2.24,135,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C56,FLL,2024-04-18 06:00:00,2024-04-18 06:00:00,4.0,Air Transat,TS844,2024-04-18 06:00:00,6.04,3.67,1019,64,3.13,68,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C83,FLL,2024-04-18 16:00:00,2024-04-18 17:00:00,39.0,Air Transat,TS846,2024-04-18 16:00:00,9.73,8.69,1019,70,2.24,135,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A58,FRA,2024-04-18 18:00:00,2024-04-18 19:00:00,36.0,Air Canada,AC844,2024-04-18 18:00:00,7.4,5.3,1020,86,3.13,135,100,Rain,moderate rain,2.13,0.0
landed,YUL,A61,FRA,2024-04-18 18:00:00,2024-04-18 18:00:00,20.0,Lufthansa,LH479,2024-04-18 18:00:00,7.4,5.3,1020,86,3.13,135,100,Rain,moderate rain,2.13,0.0
scheduled,YUL,,GCM,2024-04-18 14:00:00,2024-04-18 14:00:00,57.0,VistaJet,,2024-04-18 14:00:00,10.23,8.85,1019,59,1.34,90,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,,GUA,2024-04-18 21:00:00,2024-04-18 21:00:00,28.0,Sunwing,WG9854,2024-04-18 21:00:00,6.37,4.06,1020,92,3.13,135,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A67,GVA,2024-04-18 20:00:00,2024-04-18 20:00:00,33.0,Air Canada,AC884,2024-04-18 20:00:00,6.59,5.0,1020,91,2.24,113,100,Clouds,overcast clouds,0.0,0.0
active,YUL,A61,HOG,2024-04-18 15:00:00,2024-04-18 15:00:00,39.0,Air Transat,TS358,2024-04-18 15:00:00,10.48,9.31,1019,66,1.79,158,100,Clouds,overcast clouds,0.0,0.0
scheduled,YUL,A61,HOG,2024-04-18 07:00:00,2024-04-18 08:00:00,68.0,Sunwing,WG6450,2024-04-18 07:00:00,5.51,4.18,1019,65,1.79,45,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C73,IAD,2024-04-18 18:00:00,2024-04-18 18:00:00,23.0,Air Canada,AC8725,2024-04-18 18:00:00,7.4,5.3,1020,86,3.13,135,100,Rain,moderate rain,2.13,0.0
landed,YUL,C80,IAD,2024-04-18 13:00:00,2024-04-18 14:00:00,20.0,United Airlines,UA3414,2024-04-18 13:00:00,8.61,7.05,1018,59,2.68,90,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C86,IAD,2024-04-18 09:00:00,2024-04-18 09:00:00,16.0,United Airlines,UA3590,2024-04-18 09:00:00,4.68,3.22,1018,68,1.79,68,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C77,IAH,2024-04-18 09:00:00,2024-04-18 10:00:00,11.0,Air Canada,AC581,2024-04-18 09:00:00,4.68,3.22,1018,68,1.79,68,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C81,JFK,2024-04-18 19:00:00,2024-04-18 19:00:00,20.0,Air Canada,AC8898,2024-04-18 19:00:00,6.87,5.75,1020,89,1.79,135,100,Rain,light rain,0.42,0.0
landed,YUL,C84,JFK,2024-04-18 18:00:00,2024-04-18 19:00:00,28.0,Delta Air Lines,DL5151,2024-04-18 18:00:00,7.4,5.3,1020,86,3.13,135,100,Rain,moderate rain,2.13,0.0
landed,YUL,C86,JFK,2024-04-18 12:00:00,2024-04-18 12:00:00,25.0,Delta Air Lines,DL5398,2024-04-18 12:00:00,6.28,5.61,1019,64,1.34,90,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A58,AMM,2024-03-11 22:00:00,2024-03-11 22:00:00,10.0,Royal Jordanian,RJ272,2024-03-11 22:00:00,2.85,0.19,1005,58,2.68,293,66,Clouds,broken clouds,0.0,0.0
landed,YUL,A61,AMS,2024-03-11 20:00:00,2024-03-11 20:00:00,15.0,KLM,KL672,2024-03-11 20:00:00,2.12,-1.4,1003,66,3.58,248,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,,ANC,2024-03-11 12:00:00,2024-03-11 12:00:00,9.0,VistaJet,,2024-03-11 12:00:00,-3.27,-10.27,998,75,7.72,290,100,Clouds,overcast clouds,0.0,0.0
active,YUL,,ATL,2024-03-11 18:00:00,,,empty,,2024-03-11 18:00:00,0.18,-2.99,1002,70,2.68,293,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,,ATL,2024-03-11 18:00:00,2024-03-11 19:00:00,51.0,Air Canada,AC569,2024-03-11 18:00:00,0.18,-2.99,1002,70,2.68,293,100,Clouds,overcast clouds,0.0,0.0
active,YUL,C76,ATL,2024-03-11 18:00:00,,50.0,Air Canada,AC8569,2024-03-11 18:00:00,0.18,-2.99,1002,70,2.68,293,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C84,ATL,2024-03-11 13:00:00,2024-03-11 13:00:00,14.0,Delta Air Lines,DL1317,2024-03-11 13:00:00,-2.79,-9.59,999,75,7.2,290,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C85,ATL,2024-03-11 07:00:00,2024-03-11 07:00:00,32.0,Delta Air Lines,DL1526,2024-03-11 07:00:00,-3.49,-10.49,995,86,8.23,270,100,Mist,mist,0.0,0.0
landed,YUL,C82,ATL,2024-03-11 18:00:00,2024-03-11 18:00:00,12.0,Delta Air Lines,DL2176,2024-03-11 18:00:00,0.18,-2.99,1002,70,2.68,293,100,Clouds,overcast clouds,0.0,0.0
scheduled,YUL,,ATL,2024-03-11 18:00:00,,21.0,Jazz,QK569,2024-03-11 18:00:00,0.18,-2.99,1002,70,2.68,293,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A64,BCN,2024-03-11 19:00:00,2024-03-11 19:00:00,19.0,Air Canada,AC822,2024-03-11 19:00:00,1.38,-1.56,1002,68,2.68,293,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A52,BGI,2024-03-11 09:00:00,2024-03-11 09:00:00,13.0,Air Canada,AC962,2024-03-11 09:00:00,-3.73,-10.73,994,84,8.23,280,100,Clouds,overcast clouds,0.0,0.0
diverted,YUL,,BOS,2024-03-11 07:00:00,2024-03-11 06:00:00,,Airsprint,,2024-03-11 07:00:00,-3.49,-10.49,995,86,8.23,270,100,Mist,mist,0.0,0.0
landed,YUL,C86,BOS,2024-03-11 08:00:00,2024-03-11 09:00:00,66.0,Air Canada,AC748,2024-03-11 08:00:00,-3.7,-10.7,995,82,8.75,270,75,Clouds,broken clouds,0.0,0.0
scheduled,YUL,C75,BOS,2024-03-11 16:00:00,2024-03-11 18:00:00,108.0,Air Canada,AC752,2024-03-11 16:00:00,-0.85,-5.65,1001,73,4.47,270,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A50,BRU,2024-03-11 19:00:00,2024-03-11 20:00:00,19.0,Air Canada,AC832,2024-03-11 19:00:00,1.38,-1.56,1002,68,2.68,293,100,Clouds,overcast clouds,0.0,0.0
active,YUL,A67,CCC,2024-03-11 17:00:00,2024-03-11 17:00:00,27.0,Air Transat,TS856,2024-03-11 17:00:00,-0.5,-7.5,1001,71,9.77,290,100,Clouds,overcast clouds,0.0,0.0
active,YUL,A61,CCC,2024-03-11 06:00:00,2024-03-11 06:00:00,37.0,Sunwing,WG6106,2024-03-11 06:00:00,-3.56,-10.56,995,90,7.72,270,100,Mist,mist,0.0,0.37
landed,YUL,A55,CDG,2024-03-11 22:00:00,2024-03-11 22:00:00,14.0,Air Canada,AC870,2024-03-11 22:00:00,2.85,0.19,1005,58,2.68,293,66,Clouds,broken clouds,0.0,0.0
landed,YUL,A58,CDG,2024-03-11 19:00:00,2024-03-11 19:00:00,11.0,Air Canada,AC874,2024-03-11 19:00:00,1.38,-1.56,1002,68,2.68,293,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A57,CDG,2024-03-11 18:00:00,2024-03-11 18:00:00,10.0,Air France,AF345,2024-03-11 18:00:00,0.18,-2.99,1002,70,2.68,293,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,55,CDG,2024-03-11 20:00:00,2024-03-11 20:00:00,38.0,Air France,AF347,2024-03-11 20:00:00,2.12,-1.4,1003,66,3.58,248,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A63,CDG,2024-03-11 20:00:00,2024-03-11 20:00:00,21.0,Air Transat,TS110,2024-03-11 20:00:00,2.12,-1.4,1003,66,3.58,248,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C81,CLT,2024-03-11 14:00:00,2024-03-11 14:00:00,24.0,American Airlines,AA5029,2024-03-11 14:00:00,-1.79,-7.81,999,72,6.17,290,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C79,CLT,2024-03-11 07:00:00,2024-03-11 08:00:00,50.0,American Airlines,AA5037,2024-03-11 07:00:00,-3.49,-10.49,995,86,8.23,270,100,Mist,mist,0.0,0.0
landed,YUL,A66,CMN,2024-03-11 21:00:00,2024-03-11 21:00:00,20.0,Royal Air Maroc,AT209,2024-03-11 21:00:00,2.43,-1.31,1004,62,4.02,293,85,Clouds,overcast clouds,0.0,0.0
landed,YUL,A66,CTG,2024-03-11 09:00:00,2024-03-11 10:00:00,46.0,Air Transat,TS198,2024-03-11 09:00:00,-3.73,-10.73,994,84,8.23,280,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A52,CUN,2024-03-11 08:00:00,2024-03-11 08:00:00,39.0,Air Canada,AC926,2024-03-11 08:00:00,-3.7,-10.7,995,82,8.75,270,75,Clouds,broken clouds,0.0,0.0
landed,YUL,A59,CUN,2024-03-11 13:00:00,2024-03-11 13:00:00,23.0,Flair Airlines,F82100,2024-03-11 13:00:00,-2.79,-9.59,999,75,7.2,290,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A66,CUN,2024-03-11 17:00:00,2024-03-11 17:00:00,41.0,Air Canada Rouge,RV1884,2024-03-11 17:00:00,-0.5,-7.5,1001,71,9.77,290,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A64,CUN,2024-03-11 07:00:00,2024-03-11 08:00:00,64.0,Air Transat,TS2538,2024-03-11 07:00:00,-3.49,-10.49,995,86,8.23,270,100,Mist,mist,0.0,0.0
landed,YUL,A55,CUN,2024-03-11 14:00:00,2024-03-11 14:00:00,17.0,Air Transat,TS938,2024-03-11 14:00:00,-1.79,-7.81,999,72,6.17,290,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A51,CUN,2024-03-11 11:00:00,2024-03-11 11:00:00,34.0,Sunwing,WG5163,2024-03-11 11:00:00,-3.52,-10.52,997,76,7.72,280,100,Clouds,overcast clouds,0.0,0.0
scheduled,YUL,A68,CUN,2024-03-11 16:00:00,2024-03-11 20:00:00,292.0,Sunwing,WG517,2024-03-11 16:00:00,-0.85,-5.65,1001,73,4.47,270,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A67,CZM,2024-03-11 09:00:00,2024-03-11 09:00:00,4.0,Air Canada Rouge,RV1748,2024-03-11 09:00:00,-3.73,-10.73,994,84,8.23,280,100,Clouds,overcast clouds,0.0,0.0
scheduled,YUL,,DCA,2024-03-11 08:00:00,,51.0,empty,,2024-03-11 08:00:00,-3.7,-10.7,995,82,8.75,270,75,Clouds,broken clouds,0.0,0.0
scheduled,YUL,,DCA,2024-03-11 08:00:00,2024-03-11 09:00:00,51.0,Air Canada,AC821,2024-03-11 08:00:00,-3.7,-10.7,995,82,8.75,270,75,Clouds,broken clouds,0.0,0.0
landed,YUL,,DCA,2024-03-11 13:00:00,2024-03-11 14:00:00,21.0,Air Canada,AC823,2024-03-11 13:00:00,-2.79,-9.59,999,75,7.2,290,100,Clouds,overcast clouds,0.0,0.0
scheduled,YUL,C79,DCA,2024-03-11 08:00:00,,21.0,Air Canada,AC8821,2024-03-11 08:00:00,-3.7,-10.7,995,82,8.75,270,75,Clouds,broken clouds,0.0,0.0
scheduled,YUL,C82,DCA,2024-03-11 13:00:00,,21.0,Air Canada,AC8823,2024-03-11 13:00:00,-2.79,-9.59,999,75,7.2,290,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C73,DCA,2024-03-11 19:00:00,2024-03-11 20:00:00,29.0,Air Canada,AC8825,2024-03-11 19:00:00,1.38,-1.56,1002,68,2.68,293,100,Clouds,overcast clouds,0.0,0.0
scheduled,YUL,,DCA,2024-03-11 08:00:00,,21.0,Jazz,QK821,2024-03-11 08:00:00,-3.7,-10.7,995,82,8.75,270,75,Clouds,broken clouds,0.0,0.0
scheduled,YUL,,DCA,2024-03-11 13:00:00,,21.0,Jazz,QK823,2024-03-11 13:00:00,-2.79,-9.59,999,75,7.2,290,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A60,DEL,2024-03-11 20:00:00,2024-03-11 20:00:00,8.0,Air Canada,AC50,2024-03-11 20:00:00,2.12,-1.4,1003,66,3.58,248,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C84,DEN,2024-03-11 08:00:00,2024-03-11 08:00:00,52.0,Air Canada,AC1073,2024-03-11 08:00:00,-3.7,-10.7,995,82,8.75,270,75,Clouds,broken clouds,0.0,0.0
landed,YUL,C81,DFW,2024-03-11 15:00:00,2024-03-11 16:00:00,56.0,American Airlines,AA1964,2024-03-11 15:00:00,-1.11,-7.65,999,71,7.72,280,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C75,DFW,2024-03-11 18:00:00,2024-03-11 20:00:00,81.0,Air Canada,AC1071,2024-03-11 18:00:00,0.18,-2.99,1002,70,2.68,293,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A66,AGP,2024-02-11 20:00:00,2024-02-11 20:00:00,26.0,Air Transat,TS252,2024-02-11 20:00:00,2.53,-0.19,1011,75,2.68,248,100,Clouds,overcast clouds,0.0,0.0
cancelled,YUL,A57,AMS,2024-02-11 19:00:00,,,KLM,KL672,2024-02-11 19:00:00,2.71,-0.68,1011,76,3.58,248,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C88,ATL,2024-02-11 18:00:00,2024-02-11 18:00:00,18.0,Air Canada,AC8569,2024-02-11 18:00:00,3.06,-0.54,1011,75,4.02,270,83,Clouds,broken clouds,0.0,0.0
landed,YUL,C86,ATL,2024-02-11 07:00:00,2024-02-11 07:00:00,16.0,Delta Air Lines,DL1345,2024-02-11 07:00:00,3.14,0.17,1008,83,3.13,270,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C86,ATL,2024-02-11 15:00:00,2024-02-11 15:00:00,32.0,Delta Air Lines,DL697,2024-02-11 15:00:00,2.67,-2.36,1011,76,6.69,260,100,Clouds,overcast clouds,0.0,0.0
active,YUL,A64,AZS,2024-02-11 15:00:00,2024-02-11 15:00:00,26.0,Air Transat,TS2974,2024-02-11 15:00:00,2.67,-2.36,1011,76,6.69,260,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A60,BCN,2024-02-11 18:00:00,2024-02-11 18:00:00,25.0,Air Canada,AC822,2024-02-11 18:00:00,3.06,-0.54,1011,75,4.02,270,83,Clouds,broken clouds,0.0,0.0
active,YUL,,BED,2024-02-11 15:00:00,2024-02-11 14:00:00,,AirNet,USC422,2024-02-11 15:00:00,2.67,-2.36,1011,76,6.69,260,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A64,BGI,2024-02-11 09:00:00,2024-02-11 09:00:00,9.0,Air Canada,AC962,2024-02-11 09:00:00,2.51,0.21,1009,82,2.24,248,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C74,BOS,2024-02-11 08:00:00,2024-02-11 08:00:00,18.0,Air Canada,AC8604,2024-02-11 08:00:00,2.78,1.03,1009,82,1.79,270,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C76,BOS,2024-02-11 13:00:00,2024-02-11 13:00:00,35.0,Air Canada,AC8606,2024-02-11 13:00:00,1.92,-1.3,1011,82,3.13,248,99,Clouds,overcast clouds,0.0,0.0
landed,YUL,C83,BOS,2024-02-11 16:00:00,2024-02-11 17:00:00,40.0,Air Canada,AC8608,2024-02-11 16:00:00,2.77,-2.63,1011,74,7.72,260,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A50,BRU,2024-02-11 18:00:00,2024-02-11 19:00:00,69.0,Air Canada,AC832,2024-02-11 18:00:00,3.06,-0.54,1011,75,4.02,270,83,Clouds,broken clouds,0.0,0.0
scheduled,YUL,,BUF,2024-02-11 16:00:00,,6.0,NetJets Aviation,1I,2024-02-11 16:00:00,2.77,-2.63,1011,74,7.72,260,100,Clouds,overcast clouds,0.0,0.0
scheduled,YUL,,BWI,2024-02-11 16:00:00,,6.0,NetJets Aviation,1I,2024-02-11 16:00:00,2.77,-2.63,1011,74,7.72,260,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,,BWI,2024-02-11 16:00:00,2024-02-11 16:00:00,7.0,NetJets Aviation,1I568,2024-02-11 16:00:00,2.77,-2.63,1011,74,7.72,260,100,Clouds,overcast clouds,0.0,0.0
active,YUL,A63,CCC,2024-02-11 15:00:00,2024-02-11 16:00:00,22.0,Air Canada Rouge,RV1750,2024-02-11 15:00:00,2.67,-2.36,1011,76,6.69,260,100,Clouds,overcast clouds,0.0,0.0
scheduled,YUL,A66,CCC,2024-02-11 16:00:00,2024-02-11 17:00:00,83.0,Air Transat,TS3856,2024-02-11 16:00:00,2.77,-2.63,1011,74,7.72,260,100,Clouds,overcast clouds,0.0,0.0
active,YUL,A65,CCC,2024-02-11 06:00:00,2024-02-11 07:00:00,18.0,Sunwing,WG604,2024-02-11 06:00:00,3.12,0.92,1008,83,2.24,270,98,Clouds,overcast clouds,0.0,0.0
landed,YUL,A56,CDG,2024-02-11 21:00:00,2024-02-11 21:00:00,24.0,Air Canada,AC870,2024-02-11 21:00:00,2.45,-0.66,1012,76,3.13,270,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,57,CDG,2024-02-11 17:00:00,2024-02-11 17:00:00,13.0,Air France,AF345,2024-02-11 17:00:00,2.87,0.21,1011,75,2.68,270,81,Clouds,broken clouds,0.0,0.0
landed,YUL,55,CDG,2024-02-11 19:00:00,2024-02-11 19:00:00,7.0,Air France,AF347,2024-02-11 19:00:00,2.71,-0.68,1011,76,3.58,248,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A65,CDG,2024-02-11 20:00:00,2024-02-11 20:00:00,12.0,Air Transat,TS110,2024-02-11 20:00:00,2.53,-0.19,1011,75,2.68,248,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C81,CLT,2024-02-11 14:00:00,2024-02-11 14:00:00,39.0,American Airlines,AA5029,2024-02-11 14:00:00,2.13,-1.38,1011,81,3.58,248,88,Clouds,overcast clouds,0.0,0.0
landed,YUL,C83,CLT,2024-02-11 07:00:00,2024-02-11 07:00:00,23.0,American Airlines,AA5037,2024-02-11 07:00:00,3.14,0.17,1008,83,3.13,270,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,,CMH,2024-02-11 12:00:00,2024-02-11 11:00:00,10.0,empty,,2024-02-11 12:00:00,2.03,-0.36,1010,83,2.24,270,99,Clouds,overcast clouds,0.0,0.0
cancelled,YUL,,CMH,2024-02-11 11:00:00,,10.0,NetJets Aviation,1I261,2024-02-11 11:00:00,1.99,-2.57,1010,84,5.28,261,99,Clouds,overcast clouds,0.0,0.0
landed,YUL,A52,CMN,2024-02-11 18:00:00,2024-02-11 19:00:00,20.0,Air Canada,AC72,2024-02-11 18:00:00,3.06,-0.54,1011,75,4.02,270,83,Clouds,broken clouds,0.0,0.0
landed,YUL,A58,CMN,2024-02-11 20:00:00,2024-02-11 21:00:00,45.0,Royal Air Maroc,AT209,2024-02-11 20:00:00,2.53,-0.19,1011,75,2.68,248,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A57,CUN,2024-02-11 08:00:00,2024-02-11 08:00:00,3.0,Air Canada,AC926,2024-02-11 08:00:00,2.78,1.03,1009,82,1.79,270,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A59,CUN,2024-02-11 13:00:00,2024-02-11 13:00:00,14.0,Flair Airlines,F82100,2024-02-11 13:00:00,1.92,-1.3,1011,82,3.13,248,99,Clouds,overcast clouds,0.0,0.0
landed,YUL,A61,CUN,2024-02-11 17:00:00,2024-02-11 18:00:00,53.0,Air Canada Rouge,RV1884,2024-02-11 17:00:00,2.87,0.21,1011,75,2.68,270,81,Clouds,broken clouds,0.0,0.0
landed,YUL,A61,CUN,2024-02-11 07:00:00,2024-02-11 07:00:00,15.0,Air Transat,TS538,2024-02-11 07:00:00,3.14,0.17,1008,83,3.13,270,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A51,CUN,2024-02-11 14:00:00,2024-02-11 14:00:00,29.0,Air Transat,TS938,2024-02-11 14:00:00,2.13,-1.38,1011,81,3.58,248,88,Clouds,overcast clouds,0.0,0.0
landed,YUL,A63,CUN,2024-02-11 06:00:00,2024-02-11 06:00:00,18.0,Sunwing,WG2743,2024-02-11 06:00:00,3.12,0.92,1008,83,2.24,270,98,Clouds,overcast clouds,0.0,0.0
landed,YUL,A59,CUN,2024-02-11 09:00:00,2024-02-11 09:00:00,15.0,Sunwing,WG537,2024-02-11 09:00:00,2.51,0.21,1009,82,2.24,248,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,A52,CUR,2024-02-11 09:00:00,2024-02-11 09:00:00,20.0,Air Canada Rouge,RV1844,2024-02-11 09:00:00,2.51,0.21,1009,82,2.24,248,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C83,DCA,2024-02-11 08:00:00,2024-02-11 08:00:00,15.0,Air Canada,AC8821,2024-02-11 08:00:00,2.78,1.03,1009,82,1.79,270,100,Clouds,overcast clouds,0.0,0.0
landed,YUL,C82,DCA,2024-02-11 13:00:00,2024-02-11 13:00:00,15.0,Air Canada,AC8823,2024-02-11 13:00:00,1.92,-1.3,1011,82,3.13,248,99,Clouds,overcast clouds,0.0,0.0
